variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
avg_gap_w2_watch_days,avg_gap_w2_watch_days_end_minus20_to_end_unique_day_gap_mean,mean gap between sorted distinct watch days inside w2,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,17169,6174,0.7355095746048066,6.0,0.5285467449199618,"USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=2.0, candidate=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.0, candidate=1.0","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=1.0, candidate=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=2.0, candidate=0.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.0, candidate=1.0 | USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=1.0, candidate=0.0",False,False,,both_nan_match,,
avg_gap_w3_watch_days,avg_gap_w3_watch_days_end_minus20_to_end_unique_day_gap_mean,mean gap between sorted distinct watch days inside w3,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,23253,90,0.9961444544403033,6.0,0.008043096431478389,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.0","USER_KEY=3e97c149fd92035b09aa06852ba589732838ee62cbe7b6bb7c2950c5e..., master=1.0, candidate=0.0","USER_KEY=121ae7a87c018818ba76dc4c8e440dcdb1728fa6bea00c73003a07f14..., master=1.0, candidate=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.0 | USER_KEY=3e97c149fd92035b09aa06852ba589732838ee62cbe7b6bb7c2950c5e..., master=1.0, candidate=0.0 | USER_KEY=121ae7a87c018818ba76dc4c8e440dcdb1728fa6bea00c73003a07f14..., master=1.0, candidate=0.0",False,False,,both_nan_match,,
watch_time_w1,watch_time_w1_A_reg_0_6_7_13_14_20,watch_time_w1 under weekly scheme A_reg_0_6_7_13_14_20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23179,164,0.9929743392023305,892.0,1.0260463522255066,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=231.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=115.0, candidate=176.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=61.0, candidate=176.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=191.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=3.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=231.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=115.0, candidate=176.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=61.0, candidate=176.0",False,False,,both_nan_match,,
watch_time_w2,watch_time_w2_A_reg_0_6_7_13_14_20,watch_time_w2 under weekly scheme A_reg_0_6_7_13_14_20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23175,168,0.9928029816218995,583.0,1.3110140084822002,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=110.0, candidate=302.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=192.0, candidate=302.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=33.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=313.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=129.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=110.0, candidate=302.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=192.0, candidate=302.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=33.0",False,False,,both_nan_match,,
watch_time_w3,watch_time_w3_A_reg_0_6_7_13_14_20,watch_time_w3 under weekly scheme A_reg_0_6_7_13_14_20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23174,169,0.9927601422267918,1248.0,1.372574219252024,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=311.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=23.0, candidate=118.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=95.0, candidate=118.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=14.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=311.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=23.0, candidate=118.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=95.0, candidate=118.0",False,False,,both_nan_match,,
watch_session_w1,watch_session_w1_A_reg_0_6_7_13_14_20,watch_session_w1 under weekly scheme A_reg_0_6_7_13_14_20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23179,164,0.9929743392023305,24.0,0.025189564323351753,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=2.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=4.0, candidate=5.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=1.0, candidate=5.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=3.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=2.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=2.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=4.0, candidate=5.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=1.0, candidate=5.0",False,False,,both_nan_match,,
watch_session_w2,watch_session_w2_A_reg_0_6_7_13_14_20,watch_session_w2 under weekly scheme A_reg_0_6_7_13_14_20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23175,168,0.9928029816218995,20.0,0.028445358351540075,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=2.0, candidate=7.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=5.0, candidate=7.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=3.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=8.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=2.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=2.0, candidate=7.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=5.0, candidate=7.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=3.0",False,False,,both_nan_match,,
watch_session_w3,watch_session_w3_A_reg_0_6_7_13_14_20,watch_session_w3 under weekly scheme A_reg_0_6_7_13_14_20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23174,169,0.9927601422267918,14.0,0.032043867540590326,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=11.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=1.0, candidate=5.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=4.0, candidate=5.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=2.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=11.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=1.0, candidate=5.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=4.0, candidate=5.0",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_A_reg_0_6_7_13_14_20_w2_over_w1_zero_zero,w2_over_w1; denominator zero policy=zero,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w1,zero,both NaN treated as match,23343,23197,146,0.9937454483142698,460.0,0.06571417001747656,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.4761904761904761, candidate=1.3073593073593073","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3073593073593073","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=0.1875","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.638743455497382 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.3333333333333333 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.4761904761904761, candidate=1.3073593073593073 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3073593073593073 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=0.1875",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_A_reg_0_6_7_13_14_20_w2_over_w1_zero_nan,w2_over_w1; denominator zero policy=nan,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w1,nan,both NaN treated as match,23343,14749,8594,0.6318382384440732,460.0,0.10298528839999702,"USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=NaN","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=NaN","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.0, candidate=NaN","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.638743455497382 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.3333333333333333 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=NaN | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=NaN | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.0, candidate=NaN",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_A_reg_0_6_7_13_14_20_w2_over_w1_plus_1_zero_zero,w2_over_w1_plus_1; denominator zero policy=zero,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w1_plus_1,zero,both NaN treated as match,23343,8651,14692,0.3706036070770681,2957.0,27.778240946163464,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6302083333333333","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.25","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=129.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6302083333333333 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.25 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=129.0",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_A_reg_0_6_7_13_14_20_w2_over_w1_plus_1_zero_nan,w2_over_w1_plus_1; denominator zero policy=nan,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w1_plus_1,nan,both NaN treated as match,23343,8651,14692,0.3706036070770681,2957.0,27.778240946163464,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6302083333333333","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.25","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=129.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6302083333333333 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.25 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=129.0",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_A_reg_0_6_7_13_14_20_w2_plus_1_over_w1_plus_1_zero_zero,w2_plus_1_over_w1_plus_1; denominator zero policy=zero,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w1_plus_1,zero,both NaN treated as match,23343,97,23246,0.004155421325450884,2958.0,28.13970211932921,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6354166666666667","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.5","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=130.0","USER_KEY=5cf3368d41f51281e67b370690b69ea21467b274ada97409797094dee..., value=1.0 | USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., value=1.0 | USER_KEY=dc625dd18f75536e31ccd6b0894e575979ba54faa7bc305b57f0fbc4d..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6354166666666667 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.5 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=130.0",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_A_reg_0_6_7_13_14_20_w2_plus_1_over_w1_plus_1_zero_nan,w2_plus_1_over_w1_plus_1; denominator zero policy=nan,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w1_plus_1,nan,both NaN treated as match,23343,97,23246,0.004155421325450884,2958.0,28.13970211932921,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6354166666666667","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.5","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=130.0","USER_KEY=5cf3368d41f51281e67b370690b69ea21467b274ada97409797094dee..., value=1.0 | USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., value=1.0 | USER_KEY=dc625dd18f75536e31ccd6b0894e575979ba54faa7bc305b57f0fbc4d..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=1.6354166666666667 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.5 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=130.0",False,False,,both_nan_match,,
retention_w3_ratio,retention_w3_ratio_A_reg_0_6_7_13_14_20_w3_over_w2_zero_zero,w3_over_w2; denominator zero policy=zero,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w2,zero,both NaN treated as match,23343,8487,14856,0.36357794627939855,947.1022727272727,4.030555173495809,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.027027027027027, candidate=0.04472843450479233","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.5650406504065041, candidate=1.2990654205607477","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6159420289855072, candidate=2.125","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.027027027027027, candidate=0.04472843450479233 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.5650406504065041, candidate=1.2990654205607477 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6159420289855072, candidate=2.125",False,False,,both_nan_match,,
retention_w3_ratio,retention_w3_ratio_A_reg_0_6_7_13_14_20_w3_over_w2_zero_nan,w3_over_w2; denominator zero policy=nan,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w2,nan,both NaN treated as match,23343,4713,18630,0.2019020691427837,947.1022727272727,6.156328160307334,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.027027027027027, candidate=0.04472843450479233","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=NaN","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.5650406504065041, candidate=1.2990654205607477","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.027027027027027, candidate=0.04472843450479233 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=NaN | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.5650406504065041, candidate=1.2990654205607477",False,False,,both_nan_match,,
retention_w3_ratio,retention_w3_ratio_A_reg_0_6_7_13_14_20_w3_over_w2_plus_1_zero_zero,w3_over_w2_plus_1; denominator zero policy=zero,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,w2_plus_1,zero,both NaN treated as match,23343,8836,14507,0.37852889517200017,2690.0,30.710547922349964,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.027027027027027, candidate=0.044585987261146494","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.5650406504065041, candidate=1.2930232558139534","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6159420289855072, candidate=2.0987654320987654","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.027027027027027, candidate=0.044585987261146494 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.5650406504065041, candidate=1.2930232558139534 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6159420289855072, candidate=2.0987654320987654",False,False,,both_nan_match,,
